country_region,date,confirmed
Slovakia,2020-05-04,1413
Slovakia,2020-05-05,1421
Slovakia,2020-05-06,1429
Slovakia,2020-05-07,1445
Slovakia,2020-05-08,1455
Slovakia,2020-05-09,1455
Slovakia,2020-05-10,1457
Slovakia,2020-05-11,1457
Slovakia,2020-05-12,1465
Slovakia,2020-05-13,1469
Slovakia,2020-05-14,1477
Slovakia,2020-05-15,1480
Slovakia,2020-05-16,1493
Slovakia,2020-05-17,1494
Slovakia,2020-05-18,1495
Slovakia,2020-05-19,1495
Slovakia,2020-05-20,1496
Slovakia,2020-05-21,1502
Slovakia,2020-05-22,1503
Slovakia,2020-05-23,1504
Slovakia,2020-05-24,1509
Slovakia,2020-05-25,1511
Slovakia,2020-05-26,1513
Slovakia,2020-05-27,1515
Slovakia,2020-05-28,1520
Slovakia,2020-05-29,1520
Slovakia,2020-05-30,1521
Slovakia,2020-05-31,1521
Slovenia,2020-03-05,2
Slovenia,2020-03-06,7
Slovenia,2020-03-07,7
Slovenia,2020-03-08,16
Slovenia,2020-03-09,16
Slovenia,2020-03-10,31
Slovenia,2020-03-11,57
Slovenia,2020-03-12,89
Slovenia,2020-03-13,141
Slovenia,2020-03-14,181
Slovenia,2020-03-15,219
Slovenia,2020-03-16,253
Slovenia,2020-03-17,275
Slovenia,2020-03-18,275
Slovenia,2020-03-19,286
Slovenia,2020-03-20,341
Slovenia,2020-03-21,383
Slovenia,2020-03-22,414
Slovenia,2020-03-23,442
Slovenia,2020-03-24,480
Slovenia,2020-03-25,528
Slovenia,2020-03-26,562
Slovenia,2020-03-27,632
Slovenia,2020-03-28,684
Slovenia,2020-03-29,730
Slovenia,2020-03-30,756
Slovenia,2020-03-31,802
Slovenia,2020-04-01,841
Slovenia,2020-04-02,897
Slovenia,2020-04-03,934
Slovenia,2020-04-04,977
Slovenia,2020-04-05,997
Slovenia,2020-04-06,1021
Slovenia,2020-04-07,1059
Slovenia,2020-04-08,1091
Slovenia,2020-04-09,1124
Slovenia,2020-04-10,1160
Slovenia,2020-04-11,1188
Slovenia,2020-04-12,1205
Slovenia,2020-04-13,1212
Slovenia,2020-04-14,1220
Slovenia,2020-04-15,1248
Slovenia,2020-04-16,1268
Slovenia,2020-04-17,1304
Slovenia,2020-04-18,1317
Slovenia,2020-04-19,1330
Slovenia,2020-04-20,1335
Slovenia,2020-04-21,1344
Slovenia,2020-04-22,1353
Slovenia,2020-04-23,1366
Slovenia,2020-04-24,1373
Slovenia,2020-04-25,1388
Slovenia,2020-04-26,1396
Slovenia,2020-04-27,1402
Slovenia,2020-04-28,1408
Slovenia,2020-04-29,1418
Slovenia,2020-04-30,1429
Slovenia,2020-05-01,1434
Slovenia,2020-05-02,1439
Slovenia,2020-05-03,1439
Slovenia,2020-05-04,1439
Slovenia,2020-05-05,1445
Slovenia,2020-05-06,1448
Slovenia,2020-05-07,1449
Slovenia,2020-05-08,1450
Slovenia,2020-05-09,1454
Slovenia,2020-05-10,1457
Slovenia,2020-05-11,1460
Slovenia,2020-05-12,1461
Slovenia,2020-05-13,1463
Slovenia,2020-05-14,1464
Slovenia,2020-05-15,1465
Slovenia,2020-05-16,1465
Slovenia,2020-05-17,1466
Slovenia,2020-05-18,1466
Slovenia,2020-05-19,1467
Slovenia,2020-05-20,1468
Slovenia,2020-05-21,1468
Slovenia,2020-05-22,1468
Slovenia,2020-05-23,1468
Slovenia,2020-05-24,1468
Slovenia,2020-05-25,1469
Slovenia,2020-05-26,1469
Slovenia,2020-05-27,1471
Slovenia,2020-05-28,1473
Slovenia,2020-05-29,1473
Slovenia,2020-05-30,1473
Slovenia,2020-05-31,1473
Somalia,2020-03-16,1
Somalia,2020-03-17,1
Somalia,2020-03-18,1
Somalia,2020-03-19,1
Somalia,2020-03-20,1
Somalia,2020-03-21,1
Somalia,2020-03-22,1
Somalia,2020-03-23,1
Somalia,2020-03-24,1
Somalia,2020-03-25,1
Somalia,2020-03-26,2
Somalia,2020-03-27,3
Somalia,2020-03-28,3
Somalia,2020-03-29,3
Somalia,2020-03-30,3
Somalia,2020-03-31,5
Somalia,2020-04-01,5
Somalia,2020-04-02,5
Somalia,2020-04-03,7
Somalia,2020-04-04,7
Somalia,2020-04-05,7
Somalia,2020-04-06,7
Somalia,2020-04-07,8
Somalia,2020-04-08,12
Somalia,2020-04-09,12
Somalia,2020-04-10,21
Somalia,2020-04-11,21
Somalia,2020-04-12,25
Somalia,2020-04-13,60
Somalia,2020-04-14,60
Somalia,2020-04-15,80
Somalia,2020-04-16,80
Somalia,2020-04-17,116
Somalia,2020-04-18,135
Somalia,2020-04-19,164
Somalia,2020-04-20,237
Somalia,2020-04-21,286
Somalia,2020-04-22,286
Somalia,2020-04-23,328
Somalia,2020-04-24,328
Somalia,2020-04-25,390
Somalia,2020-04-26,436
Somalia,2020-04-27,480
Somalia,2020-04-28,528
Somalia,2020-04-29,582
Somalia,2020-04-30,601
Somalia,2020-05-01,601
Somalia,2020-05-02,671
Somalia,2020-05-03,722
Somalia,2020-05-04,756
Somalia,2020-05-05,835
Somalia,2020-05-06,873
Somalia,2020-05-07,928
Somalia,2020-05-08,928
Somalia,2020-05-09,997
Somalia,2020-05-10,1054
Somalia,2020-05-11,1089
Somalia,2020-05-12,1170
Somalia,2020-05-13,1219
Somalia,2020-05-14,1284
Somalia,2020-05-15,1284
Somalia,2020-05-16,1357
Somalia,2020-05-17,1421
Somalia,2020-05-18,1455
Somalia,2020-05-19,1502
Somalia,2020-05-20,1573
Somalia,2020-05-21,1594
Somalia,2020-05-22,1594
Somalia,2020-05-23,1594
Somalia,2020-05-24,1594
Somalia,2020-05-25,1689
Somalia,2020-05-26,1711
Somalia,2020-05-27,1731
Somalia,2020-05-28,1828
Somalia,2020-05-29,1828
Somalia,2020-05-30,1916
Somalia,2020-05-31,1976
South Africa,2020-03-05,1
South Africa,2020-03-06,1
South Africa,2020-03-07,1
South Africa,2020-03-08,3
South Africa,2020-03-09,3
South Africa,2020-03-10,7
South Africa,2020-03-11,13
South Africa,2020-03-12,17
South Africa,2020-03-13,24
South Africa,2020-03-14,38
South Africa,2020-03-15,51
South Africa,2020-03-16,62
South Africa,2020-03-17,62
South Africa,2020-03-18,116
South Africa,2020-03-19,150
South Africa,2020-03-20,202
South Africa,2020-03-21,240
South Africa,2020-03-22,274
South Africa,2020-03-23,402
South Africa,2020-03-24,554
South Africa,2020-03-25,709
South Africa,2020-03-26,927
South Africa,2020-03-27,1170
South Africa,2020-03-28,1187
South Africa,2020-03-29,1280
South Africa,2020-03-30,1326
South Africa,2020-03-31,1353
South Africa,2020-04-01,1380
South Africa,2020-04-02,1462
South Africa,2020-04-03,1505
South Africa,2020-04-04,1585
South Africa,2020-04-05,1655
South Africa,2020-04-06,1686
South Africa,2020-04-07,1749
South Africa,2020-04-08,1845
South Africa,2020-04-09,1934
South Africa,2020-04-10,2003
South Africa,2020-04-11,2028
South Africa,2020-04-12,2173
South Africa,2020-04-13,2272
South Africa,2020-04-14,2415
South Africa,2020-04-15,2506
South Africa,2020-04-16,2605
South Africa,2020-04-17,2783
South Africa,2020-04-18,3034
South Africa,2020-04-19,3158
South Africa,2020-04-20,3300
South Africa,2020-04-21,3465
South Africa,2020-04-22,3635
South Africa,2020-04-23,3953
South Africa,2020-04-24,4220
South Africa,2020-04-25,4361
South Africa,2020-04-26,4546
South Africa,2020-04-27,4793
South Africa,2020-04-28,4996
South Africa,2020-04-29,5350
South Africa,2020-04-30,5647
South Africa,2020-05-01,5951
South Africa,2020-05-02,6336
South Africa,2020-05-03,6783
South Africa,2020-05-04,7220
South Africa,2020-05-05,7572
South Africa,2020-05-06,7808
South Africa,2020-05-07,8232
South Africa,2020-05-08,8895
South Africa,2020-05-09,9420
South Africa,2020-05-10,10015
South Africa,2020-05-11,10652
South Africa,2020-05-12,11350
South Africa,2020-05-13,12074
South Africa,2020-05-14,12739
South Africa,2020-05-15,13524
South Africa,2020-05-16,14355
South Africa,2020-05-17,15515
South Africa,2020-05-18,16433
South Africa,2020-05-19,17200
South Africa,2020-05-20,18003
South Africa,2020-05-21,19137
South Africa,2020-05-22,20125
South Africa,2020-05-23,21343
South Africa,2020-05-24,22583
South Africa,2020-05-25,23615
South Africa,2020-05-26,24264
South Africa,2020-05-27,25937
South Africa,2020-05-28,27403
South Africa,2020-05-29,29240
South Africa,2020-05-30,30967
South Africa,2020-05-31,32683
South Korea,2020-03-01,3736
South Korea,2020-03-02,4335
South Korea,2020-03-03,5186
South Korea,2020-03-04,5621
South Korea,2020-03-05,6088
South Korea,2020-03-06,6593
South Korea,2020-03-07,7041
South Korea,2020-03-08,7314
South Korea,2020-03-09,7478
South Sudan,2020-04-05,1
South Sudan,2020-04-06,1
South Sudan,2020-04-07,2
South Sudan,2020-04-08,2
South Sudan,2020-04-09,3
South Sudan,2020-04-10,4
South Sudan,2020-04-11,4
South Sudan,2020-04-12,4
South Sudan,2020-04-13,4
South Sudan,2020-04-14,4
South Sudan,2020-04-15,4
South Sudan,2020-04-16,4
South Sudan,2020-04-17,4
South Sudan,2020-04-18,4
South Sudan,2020-04-19,4
South Sudan,2020-04-20,4
South Sudan,2020-04-21,4
South Sudan,2020-04-22,4
South Sudan,2020-04-23,5
South Sudan,2020-04-24,5
South Sudan,2020-04-25,5
South Sudan,2020-04-26,6
South Sudan,2020-04-27,6
South Sudan,2020-04-28,34
South Sudan,2020-04-29,34
South Sudan,2020-04-30,35
South Sudan,2020-05-01,45
South Sudan,2020-05-02,45
South Sudan,2020-05-03,46
South Sudan,2020-05-04,46
South Sudan,2020-05-05,52
South Sudan,2020-05-06,58
South Sudan,2020-05-07,74
South Sudan,2020-05-08,120
South Sudan,2020-05-09,120
South Sudan,2020-05-10,120
South Sudan,2020-05-11,156
South Sudan,2020-05-12,194
South Sudan,2020-05-13,203
South Sudan,2020-05-14,203
South Sudan,2020-05-15,236
South Sudan,2020-05-16,236
South Sudan,2020-05-17,290
South Sudan,2020-05-18,290
South Sudan,2020-05-19,290
South Sudan,2020-05-20,290
South Sudan,2020-05-21,481
South Sudan,2020-05-22,563
South Sudan,2020-05-23,655
South Sudan,2020-05-24,655
South Sudan,2020-05-25,806
South Sudan,2020-05-26,806
South Sudan,2020-05-27,994
South Sudan,2020-05-28,994
South Sudan,2020-05-29,994
South Sudan,2020-05-30,994
South Sudan,2020-05-31,994
Spain,2020-03-01,84
Spain,2020-03-02,120
Spain,2020-03-03,165
Spain,2020-03-04,222
Spain,2020-03-05,259
Spain,2020-03-06,400
Spain,2020-03-07,500
Spain,2020-03-08,673
Spain,2020-03-09,1073
Spain,2020-03-10,1695
Spain,2020-03-11,2277
Spain,2020-03-12,2277
Spain,2020-03-13,5232
Spain,2020-03-14,6391
Spain,2020-03-15,7798
Spain,2020-03-16,9942
Spain,2020-03-17,11748
Spain,2020-03-18,13910
Spain,2020-03-19,17963
Spain,2020-03-20,20410
Spain,2020-03-21,25374
Spain,2020-03-22,28603
Spain,2020-03-23,35136
Spain,2020-03-24,39885
Spain,2020-03-25,49515
Spain,2020-03-26,57786
Spain,2020-03-27,65719
Spain,2020-03-28,73235
Spain,2020-03-29,80110
Spain,2020-03-30,87956
Spain,2020-03-31,95923
Spain,2020-04-01,104118
Spain,2020-04-02,112065
Spain,2020-04-03,119199
Spain,2020-04-04,126168
Spain,2020-04-05,131646
Spain,2020-04-06,136675
Spain,2020-04-07,141942
Spain,2020-04-08,148220
Spain,2020-04-09,153222
Spain,2020-04-10,158273
Spain,2020-04-11,163027
Spain,2020-04-12,166831
Spain,2020-04-13,170099
Spain,2020-04-14,172541
Spain,2020-04-15,177644
Spain,2020-04-16,184948
Spain,2020-04-17,190839
Spain,2020-04-18,191726
Spain,2020-04-19,198674
Spain,2020-04-20,200210
Spain,2020-04-21,204178
Spain,2020-04-22,208389
Spain,2020-04-23,213024
Spain,2020-04-24,219764
Spain,2020-04-25,223759
Spain,2020-04-26,226629
Spain,2020-04-27,229422
Spain,2020-04-28,232128
Spain,2020-04-29,236899
Spain,2020-04-30,213435
Spain,2020-05-01,213435
Spain,2020-05-02,216582
Spain,2020-05-03,217466
Spain,2020-05-04,218011
Spain,2020-05-05,219329
Spain,2020-05-06,220325
Spain,2020-05-07,221447
Spain,2020-05-08,222857
Spain,2020-05-09,223578
Spain,2020-05-10,224350
Spain,2020-05-11,227436
Spain,2020-05-12,228030
Spain,2020-05-13,228691
Spain,2020-05-14,229540
Spain,2020-05-15,230183
Spain,2020-05-16,230698
Spain,2020-05-17,230698
Spain,2020-05-18,231606
Spain,2020-05-19,232037
Spain,2020-05-20,232555
Spain,2020-05-21,233037
Spain,2020-05-22,234824
Spain,2020-05-23,235290
Spain,2020-05-24,235772
Spain,2020-05-25,235400
Spain,2020-05-26,236259
Spain,2020-05-27,236259
Spain,2020-05-28,237906
Spain,2020-05-29,238564
Spain,2020-05-30,239228
Spain,2020-05-31,239479
Sri Lanka,2020-03-01,1
Sri Lanka,2020-03-02,1
Sri Lanka,2020-03-03,1
Sri Lanka,2020-03-04,1
Sri Lanka,2020-03-05,1
Sri Lanka,2020-03-06,1
Sri Lanka,2020-03-07,1
Sri Lanka,2020-03-08,1
Sri Lanka,2020-03-09,1
Sri Lanka,2020-03-10,1
Sri Lanka,2020-03-11,2
Sri Lanka,2020-03-12,2
Sri Lanka,2020-03-13,6
Sri Lanka,2020-03-14,10
Sri Lanka,2020-03-15,18
Sri Lanka,2020-03-16,28
Sri Lanka,2020-03-17,44
Sri Lanka,2020-03-18,51
Sri Lanka,2020-03-19,60
Sri Lanka,2020-03-20,73
Sri Lanka,2020-03-21,77
Sri Lanka,2020-03-22,82
Sri Lanka,2020-03-23,97
Sri Lanka,2020-03-24,102
Sri Lanka,2020-03-25,102
Sri Lanka,2020-03-26,106
Sri Lanka,2020-03-27,106
Sri Lanka,2020-03-28,113
Sri Lanka,2020-03-29,117
Sri Lanka,2020-03-30,122
Sri Lanka,2020-03-31,143
Sri Lanka,2020-04-01,146
Sri Lanka,2020-04-02,151
Sri Lanka,2020-04-03,159
Sri Lanka,2020-04-04,166
Sri Lanka,2020-04-05,176
Sri Lanka,2020-04-06,178
Sri Lanka,2020-04-07,185
Sri Lanka,2020-04-08,189
Sri Lanka,2020-04-09,190
Sri Lanka,2020-04-10,190
Sri Lanka,2020-04-11,198
Sri Lanka,2020-04-12,210
Sri Lanka,2020-04-13,217
Sri Lanka,2020-04-14,233
Sri Lanka,2020-04-15,238
Sri Lanka,2020-04-16,238
Sri Lanka,2020-04-17,244
Sri Lanka,2020-04-18,254
Sri Lanka,2020-04-19,271
Sri Lanka,2020-04-20,304
Sri Lanka,2020-04-21,310
Sri Lanka,2020-04-22,330
Sri Lanka,2020-04-23,368
Sri Lanka,2020-04-24,420
Sri Lanka,2020-04-25,460
Sri Lanka,2020-04-26,523
Sri Lanka,2020-04-27,588
Sri Lanka,2020-04-28,619
Sri Lanka,2020-04-29,649
Sri Lanka,2020-04-30,663
Sri Lanka,2020-05-01,690
Sri Lanka,2020-05-02,705
Sri Lanka,2020-05-03,718
Sri Lanka,2020-05-04,751
Sri Lanka,2020-05-05,771
Sri Lanka,2020-05-06,797
Sri Lanka,2020-05-07,824
Sri Lanka,2020-05-08,835
Sri Lanka,2020-05-09,847
Sri Lanka,2020-05-10,863
Sri Lanka,2020-05-11,869
Sri Lanka,2020-05-12,889
Sri Lanka,2020-05-13,915
Sri Lanka,2020-05-14,925
Sri Lanka,2020-05-15,935
Sri Lanka,2020-05-16,960
Sri Lanka,2020-05-17,981
Sri Lanka,2020-05-18,992
Sri Lanka,2020-05-19,1027
Sri Lanka,2020-05-20,1028
Sri Lanka,2020-05-21,1055
Sri Lanka,2020-05-22,1068
Sri Lanka,2020-05-23,1089
Sri Lanka,2020-05-24,1141
Sri Lanka,2020-05-25,1182
Sri Lanka,2020-05-26,1319
Sri Lanka,2020-05-27,1469
Sri Lanka,2020-05-28,1530
Sri Lanka,2020-05-29,1558
Sri Lanka,2020-05-30,1620
Sri Lanka,2020-05-31,1633
St. Martin,2020-03-09,2
Sudan,2020-03-13,0
Sudan,2020-03-14,1
Sudan,2020-03-15,1
Sudan,2020-03-16,1
Sudan,2020-03-17,1
Sudan,2020-03-18,1
Sudan,2020-03-19,1
Sudan,2020-03-20,1
Sudan,2020-03-21,2
Sudan,2020-03-22,2
Sudan,2020-03-23,2
Sudan,2020-03-24,3
Sudan,2020-03-25,3
Sudan,2020-03-26,3
Sudan,2020-03-27,3
Sudan,2020-03-28,5
Sudan,2020-03-29,5
Sudan,2020-03-30,6
Sudan,2020-03-31,7
Sudan,2020-04-01,7
Sudan,2020-04-02,7
Sudan,2020-04-03,10
Sudan,2020-04-04,10
Sudan,2020-04-05,12
Sudan,2020-04-06,12
Sudan,2020-04-07,14
Sudan,2020-04-08,14
Sudan,2020-04-09,14
Sudan,2020-04-10,15
Sudan,2020-04-11,19
Sudan,2020-04-12,19
Sudan,2020-04-13,19
Sudan,2020-04-14,29
Sudan,2020-04-15,32
Sudan,2020-04-16,32
Sudan,2020-04-17,32
Sudan,2020-04-18,66
Sudan,2020-04-19,66
Sudan,2020-04-20,92
Sudan,2020-04-21,107
Sudan,2020-04-22,140
Sudan,2020-04-23,162
Sudan,2020-04-24,174
Sudan,2020-04-25,213
Sudan,2020-04-26,237
Sudan,2020-04-27,275
Sudan,2020-04-28,318
Sudan,2020-04-29,375
Sudan,2020-04-30,375
Sudan,2020-05-01,442
Sudan,2020-05-02,533
Sudan,2020-05-03,592
Sudan,2020-05-04,678
Sudan,2020-05-05,778
Sudan,2020-05-06,852
Sudan,2020-05-07,930
Sudan,2020-05-08,930
Sudan,2020-05-09,1111
Sudan,2020-05-10,1164
Sudan,2020-05-11,1365
Sudan,2020-05-12,1526
Sudan,2020-05-13,1660
Sudan,2020-05-14,1818
Sudan,2020-05-15,1964
Sudan,2020-05-16,1964
Sudan,2020-05-17,2289
Sudan,2020-05-18,2591
Sudan,2020-05-19,2591
Sudan,2020-05-20,2728
Sudan,2020-05-21,3138
Sudan,2020-05-22,3138
Sudan,2020-05-23,3378
Sudan,2020-05-24,3634
Sudan,2020-05-25,3826
Sudan,2020-05-26,3976
Sudan,2020-05-27,4146
Sudan,2020-05-28,4346
Sudan,2020-05-29,4346
Sudan,2020-05-30,4521
Sudan,2020-05-31,4800
Suriname,2020-03-14,1
Suriname,2020-03-15,1
Suriname,2020-03-16,1
Suriname,2020-03-17,1
Suriname,2020-03-18,1
Suriname,2020-03-19,1
Suriname,2020-03-20,4
Suriname,2020-03-21,4
Suriname,2020-03-22,5
Suriname,2020-03-23,5
Suriname,2020-03-24,7
Suriname,2020-03-25,8
Suriname,2020-03-26,8
Suriname,2020-03-27,8
Suriname,2020-03-28,8
Suriname,2020-03-29,8
Suriname,2020-03-30,8
Suriname,2020-03-31,9
Suriname,2020-04-01,10
Suriname,2020-04-02,10
Suriname,2020-04-03,10
Suriname,2020-04-04,10
Suriname,2020-04-05,10
Suriname,2020-04-06,10
Suriname,2020-04-07,10
Suriname,2020-04-08,10
Suriname,2020-04-09,10
Suriname,2020-04-10,10
Suriname,2020-04-11,10
Suriname,2020-04-12,10
Suriname,2020-04-13,10
Suriname,2020-04-14,10
Suriname,2020-04-15,10
Suriname,2020-04-16,10
Suriname,2020-04-17,10
Suriname,2020-04-18,10
Suriname,2020-04-19,10
Suriname,2020-04-20,10
Suriname,2020-04-21,10
Suriname,2020-04-22,10
Suriname,2020-04-23,10
Suriname,2020-04-24,10
Suriname,2020-04-25,10
Suriname,2020-04-26,10
Suriname,2020-04-27,10
Suriname,2020-04-28,10
Suriname,2020-04-29,10
Suriname,2020-04-30,10
Suriname,2020-05-01,10
Suriname,2020-05-02,10
Suriname,2020-05-03,10
Suriname,2020-05-04,10
Suriname,2020-05-05,10
Suriname,2020-05-06,10
Suriname,2020-05-07,10
Suriname,2020-05-08,10
Suriname,2020-05-09,10
Suriname,2020-05-10,10
Suriname,2020-05-11,10
Suriname,2020-05-12,10
Suriname,2020-05-13,10
Suriname,2020-05-14,10
Suriname,2020-05-15,10
Suriname,2020-05-16,10
Suriname,2020-05-17,10
Suriname,2020-05-18,11
Suriname,2020-05-19,11
Suriname,2020-05-20,11
Suriname,2020-05-21,11
Suriname,2020-05-22,11
Suriname,2020-05-23,11
Suriname,2020-05-24,11
Suriname,2020-05-25,11
Suriname,2020-05-26,11
Suriname,2020-05-27,12
Suriname,2020-05-28,12
Suriname,2020-05-29,12
Suriname,2020-05-30,14
Suriname,2020-05-31,23
Sweden,2020-03-01,14
Sweden,2020-03-02,15
Sweden,2020-03-03,21
Sweden,2020-03-04,35
Sweden,2020-03-05,94
Sweden,2020-03-06,101
Sweden,2020-03-07,161
Sweden,2020-03-08,203
Sweden,2020-03-09,248
Sweden,2020-03-10,355
Sweden,2020-03-11,500
Sweden,2020-03-12,599
Sweden,2020-03-13,814
Sweden,2020-03-14,961
Sweden,2020-03-15,1022
Sweden,2020-03-16,1103
Sweden,2020-03-17,1190
Sweden,2020-03-18,1279
Sweden,2020-03-19,1439
Sweden,2020-03-20,1639
Sweden,2020-03-21,1763
Sweden,2020-03-22,1931
Sweden,2020-03-23,2046
Sweden,2020-03-24,2286
Sweden,2020-03-25,2526
Sweden,2020-03-26,2840
Sweden,2020-03-27,3069
Sweden,2020-03-28,3447
Sweden,2020-03-29,3700
Sweden,2020-03-30,4028
Sweden,2020-03-31,4435
Sweden,2020-04-01,4947
Sweden,2020-04-02,5568
Sweden,2020-04-03,6131
Sweden,2020-04-04,6443
Sweden,2020-04-05,6830
Sweden,2020-04-06,7206
Sweden,2020-04-07,7693
Sweden,2020-04-08,8419
Sweden,2020-04-09,9141
Sweden,2020-04-10,9685
Sweden,2020-04-11,10151
Sweden,2020-04-12,10483
Sweden,2020-04-13,10948
Sweden,2020-04-14,11445
Sweden,2020-04-15,11927
Sweden,2020-04-16,12540
Sweden,2020-04-17,13216
Sweden,2020-04-18,13822
Sweden,2020-04-19,14385
Sweden,2020-04-20,14777
Sweden,2020-04-21,15322
Sweden,2020-04-22,16004
Sweden,2020-04-23,16755
Sweden,2020-04-24,17567
Sweden,2020-04-25,18177
Sweden,2020-04-26,18640
Sweden,2020-04-27,18926
Sweden,2020-04-28,19621
Sweden,2020-04-29,20302
Sweden,2020-04-30,21092
Sweden,2020-05-01,21520
Sweden,2020-05-02,22082
Sweden,2020-05-03,22317
Sweden,2020-05-04,22721
Sweden,2020-05-05,23216
Sweden,2020-05-06,23918
Sweden,2020-05-07,24623
Sweden,2020-05-08,25265
Sweden,2020-05-09,25921
Sweden,2020-05-10,26322
Sweden,2020-05-11,26670
Sweden,2020-05-12,27272
Sweden,2020-05-13,27909
Sweden,2020-05-14,28582
Sweden,2020-05-15,29207
Sweden,2020-05-16,29677
Sweden,2020-05-17,30143
Sweden,2020-05-18,30377
Sweden,2020-05-19,30799
Sweden,2020-05-20,31523
Sweden,2020-05-21,32172
Sweden,2020-05-22,32809
Sweden,2020-05-23,33188
Sweden,2020-05-24,33459
Sweden,2020-05-25,33843
Sweden,2020-05-26,34440
Sweden,2020-05-27,35088
Sweden,2020-05-28,35727
Sweden,2020-05-29,36476
Sweden,2020-05-30,37113
Sweden,2020-05-31,37542
Switzerland,2020-03-01,27
Switzerland,2020-03-02,42
Switzerland,2020-03-03,56
Switzerland,2020-03-04,90
Switzerland,2020-03-05,114
Switzerland,2020-03-06,214
Switzerland,2020-03-07,268
Switzerland,2020-03-08,337
Switzerland,2020-03-09,374
Switzerland,2020-03-10,491
Switzerland,2020-03-11,652
Switzerland,2020-03-12,652
Switzerland,2020-03-13,1139
Switzerland,2020-03-14,1359
Switzerland,2020-03-15,2200
Switzerland,2020-03-16,2200
Switzerland,2020-03-17,2700
Switzerland,2020-03-18,3028
Switzerland,2020-03-19,4075
Switzerland,2020-03-20,5294
Switzerland,2020-03-21,6575
Switzerland,2020-03-22,7474
Switzerland,2020-03-23,8795
Switzerland,2020-03-24,9877
Switzerland,2020-03-25,10897
Switzerland,2020-03-26,11811
Switzerland,2020-03-27,12928
Switzerland,2020-03-28,14076
Switzerland,2020-03-29,14829
Switzerland,2020-03-30,15922
Switzerland,2020-03-31,16605
Switzerland,2020-04-01,17768
Switzerland,2020-04-02,18827
Switzerland,2020-04-03,19606
Switzerland,2020-04-04,20505
Switzerland,2020-04-05,21100
Switzerland,2020-04-06,21657
Switzerland,2020-04-07,22253
Switzerland,2020-04-08,23280
Switzerland,2020-04-09,24051
Switzerland,2020-04-10,24551
Switzerland,2020-04-11,25107
Switzerland,2020-04-12,25415
Switzerland,2020-04-13,25688
Switzerland,2020-04-14,25936
Switzerland,2020-04-15,26336
Switzerland,2020-04-16,26732
Switzerland,2020-04-17,27078
Switzerland,2020-04-18,27404
Switzerland,2020-04-19,27740
Switzerland,2020-04-20,27944
Switzerland,2020-04-21,28063
Switzerland,2020-04-22,28268
Switzerland,2020-04-23,28496
Switzerland,2020-04-24,28677
Switzerland,2020-04-25,28894
Switzerland,2020-04-26,29061
Switzerland,2020-04-27,29164
Switzerland,2020-04-28,29264
Switzerland,2020-04-29,29407
Switzerland,2020-04-30,29586
Switzerland,2020-05-01,29705
Switzerland,2020-05-02,29817
Switzerland,2020-05-03,29905
Switzerland,2020-05-04,29981
Switzerland,2020-05-05,30009
Switzerland,2020-05-06,30060
Switzerland,2020-05-07,30126
Switzerland,2020-05-08,30207
Switzerland,2020-05-09,30251
Switzerland,2020-05-10,30305
Switzerland,2020-05-11,30344
Switzerland,2020-05-12,30380
Switzerland,2020-05-13,30413
Switzerland,2020-05-14,30463
Switzerland,2020-05-15,30514
Switzerland,2020-05-16,30572
Switzerland,2020-05-17,30587
Switzerland,2020-05-18,30597
Switzerland,2020-05-19,30618
Switzerland,2020-05-20,30658
Switzerland,2020-05-21,30694
Switzerland,2020-05-22,30707
Switzerland,2020-05-23,30725
Switzerland,2020-05-24,30736
Switzerland,2020-05-25,30746
Switzerland,2020-05-26,30761
Switzerland,2020-05-27,30776
Switzerland,2020-05-28,30796
Switzerland,2020-05-29,30828
Switzerland,2020-05-30,30845
Switzerland,2020-05-31,30862
Syria,2020-03-22,1
Syria,2020-03-23,1
Syria,2020-03-24,1
Syria,2020-03-25,5
Syria,2020-03-26,5
Syria,2020-03-27,5
Syria,2020-03-28,5
Syria,2020-03-29,9
Syria,2020-03-30,10
Syria,2020-03-31,10
Syria,2020-04-01,10
Syria,2020-04-02,16
Syria,2020-04-03,16
Syria,2020-04-04,16
Syria,2020-04-05,19
Syria,2020-04-06,19
Syria,2020-04-07,19
Syria,2020-04-08,19
Syria,2020-04-09,19
Syria,2020-04-10,19
Syria,2020-04-11,25
Syria,2020-04-12,25
Syria,2020-04-13,25
Syria,2020-04-14,29
Syria,2020-04-15,33
Syria,2020-04-16,33
Syria,2020-04-17,38
Syria,2020-04-18,38
Syria,2020-04-19,39
Syria,2020-04-20,39
Syria,2020-04-21,42
Syria,2020-04-22,42
Syria,2020-04-23,42
Syria,2020-04-24,42
Syria,2020-04-25,42
Syria,2020-04-26,43
Syria,2020-04-27,43
Syria,2020-04-28,43
Syria,2020-04-29,43
Syria,2020-04-30,43
Syria,2020-05-01,44
Syria,2020-05-02,44
Syria,2020-05-03,44
Syria,2020-05-04,44
Syria,2020-05-05,44
Syria,2020-05-06,45
Syria,2020-05-07,45
Syria,2020-05-08,47
Syria,2020-05-09,47
Syria,2020-05-10,47
Syria,2020-05-11,47
Syria,2020-05-12,47
Syria,2020-05-13,48
Syria,2020-05-14,48
Syria,2020-05-15,50
Syria,2020-05-16,51
Syria,2020-05-17,58
Syria,2020-05-18,58
Syria,2020-05-19,58
Syria,2020-05-20,58
Syria,2020-05-21,58
Syria,2020-05-22,59
Syria,2020-05-23,70
